YEAR,MO,DY,HR,T2M
2008,4,25,17,37.58
2008,4,25,18,34.22
2008,4,25,19,33.01
2008,4,25,20,31.64
2008,4,25,21,30.13
2008,4,25,22,29
2008,4,25,23,28.13
2008,4,26,0,27.4
2008,4,26,1,26.66
2008,4,26,2,25.88
2008,4,26,3,25.08
2008,4,26,4,24.42
2008,4,26,5,24.39
2008,4,26,6,28.15
2008,4,26,7,31.86
2008,4,26,8,37.12
2008,4,26,9,40.01
2008,4,26,10,41.45
2008,4,26,11,42.4
2008,4,26,12,42.91
2008,4,26,13,42.97
2008,4,26,14,42.62
2008,4,26,15,41.84
2008,4,26,16,40.65
2008,4,26,17,38.08
2008,4,26,18,33.21
2008,4,26,19,31.58
2008,4,26,20,30.46
2008,4,26,21,29.39
2008,4,26,22,28.37
2008,4,26,23,27.42
2008,4,27,0,26.58
2008,4,27,1,25.86
2008,4,27,2,25.23
2008,4,27,3,24.73
2008,4,27,4,24.4
2008,4,27,5,24.56
2008,4,27,6,27.98
2008,4,27,7,31.12
2008,4,27,8,36.27
2008,4,27,9,39.78
2008,4,27,10,41.18
2008,4,27,11,42.08
2008,4,27,12,42.58
2008,4,27,13,42.63
2008,4,27,14,42.24
2008,4,27,15,41.49
2008,4,27,16,40.3
2008,4,27,17,37.67
2008,4,27,18,32.87
2008,4,27,19,31.4
2008,4,27,20,30.37
2008,4,27,21,29.23
2008,4,27,22,28.03
2008,4,27,23,26.87
2008,4,28,0,25.92
2008,4,28,1,25.15
2008,4,28,2,24.65
2008,4,28,3,24.6
2008,4,28,4,24.43
2008,4,28,5,24.15
2008,4,28,6,27.59
2008,4,28,7,31.09
2008,4,28,8,36.76
2008,4,28,9,39.76
2008,4,28,10,41.17
2008,4,28,11,42.13
2008,4,28,12,42.73
2008,4,28,13,42.93
2008,4,28,14,42.67
2008,4,28,15,42.05
2008,4,28,16,40.97
2008,4,28,17,37.96
2008,4,28,18,33
2008,4,28,19,31.63
2008,4,28,20,30.71
2008,4,28,21,29.71
2008,4,28,22,28.67
2008,4,28,23,27.63
2008,4,29,0,26.63
2008,4,29,1,25.73
2008,4,29,2,25.19
2008,4,29,3,25
2008,4,29,4,25.15
2008,4,29,5,25.67
2008,4,29,6,27.95
2008,4,29,7,31.06
2008,4,29,8,36.44
2008,4,29,9,40.6
2008,4,29,10,42.15
2008,4,29,11,43.11
2008,4,29,12,43.75
2008,4,29,13,44.01
2008,4,29,14,43.76
2008,4,29,15,43.01
2008,4,29,16,41.77
2008,4,29,17,38.35
2008,4,29,18,33.76
2008,4,29,19,32.35
2008,4,29,20,31.96
2008,4,29,21,31.98
2008,4,29,22,31.3
2008,4,29,23,30.05
2008,4,30,0,28.7
2008,4,30,1,27.55
2008,4,30,2,26.74
2008,4,30,3,26.33
2008,4,30,4,26.33
2008,4,30,5,26.8
2008,4,30,6,28.86
2008,4,30,7,31.63
2008,4,30,8,36.97
2008,4,30,9,41.03
2008,4,30,10,42.56
2008,4,30,11,43.65
2008,4,30,12,44.25
2008,4,30,13,44.42
2008,4,30,14,44.17
2008,4,30,15,43.55
2008,4,30,16,42.47
2008,4,30,17,39.62
2008,4,30,18,35.43
2008,4,30,19,33.77
2008,4,30,20,32.53
2008,4,30,21,31.42
2008,4,30,22,30.37
2008,4,30,23,29.39
2008,5,1,0,28.44
2008,5,1,1,27.48
2008,5,1,2,26.59
2008,5,1,3,26.02
2008,5,1,4,25.65
2008,5,1,5,25.74
2008,5,1,6,28.78
2008,5,1,7,31.57
2008,5,1,8,36.11
2008,5,1,9,40.4
2008,5,1,10,42.31
2008,5,1,11,43.12
2008,5,1,12,43.62
2008,5,1,13,43.99
2008,5,1,14,43.78
2008,5,1,15,42.67
2008,5,1,16,41.31
2008,5,1,17,39.02
2008,5,1,18,35.93
2008,5,1,19,34.92
2008,5,1,20,34.17
2008,5,1,21,33.12
2008,5,1,22,32.01
2008,5,1,23,31.01
2008,5,2,0,29.84
2008,5,2,1,28.69
2008,5,2,2,27.7
2008,5,2,3,27.05
2008,5,2,4,26.9
2008,5,2,5,26.83
2008,5,2,6,28.21
2008,5,2,7,31.05
2008,5,2,8,35.95
2008,5,2,9,39.97
2008,5,2,10,41.66
2008,5,2,11,42.52
2008,5,2,12,43.03
2008,5,2,13,43.14
2008,5,2,14,42.96
2008,5,2,15,42.36
2008,5,2,16,41.28
2008,5,2,17,38.96
2008,5,2,18,34.69
2008,5,2,19,33.2
2008,5,2,20,32.21
2008,5,2,21,31.29
2008,5,2,22,30.45
2008,5,2,23,29.66
2008,5,3,0,28.9
2008,5,3,1,28.19
2008,5,3,2,27.61
2008,5,3,3,27.18
2008,5,3,4,26.62
2008,5,3,5,26.52
2008,5,3,6,28.37
2008,5,3,7,31.83
2008,5,3,8,36.75
2008,5,3,9,41
2008,5,3,10,42.94
2008,5,3,11,44.08
2008,5,3,12,44.73
2008,5,3,13,44.9
2008,5,3,14,44.71
2008,5,3,15,44.11
2008,5,3,16,43.03
2008,5,3,17,40.86
2008,5,3,18,36.04
2008,5,3,19,34.23
2008,5,3,20,33.06
2008,5,3,21,32.02
2008,5,3,22,31.05
2008,5,3,23,30.14
2008,5,4,0,29.25
2008,5,4,1,28.36
2008,5,4,2,27.52
2008,5,4,3,26.82
2008,5,4,4,26.16
2008,5,4,5,26.1
2008,5,4,6,28.1
2008,5,4,7,31.73
2008,5,4,8,36.3
2008,5,4,9,40.34
2008,5,4,10,42.75
2008,5,4,11,43.89
2008,5,4,12,44.61
2008,5,4,13,44.87
2008,5,4,14,44.92
2008,5,4,15,44.37
2008,5,4,16,43.28
2008,5,4,17,41.3
2008,5,4,18,37.76
2008,5,4,19,36.54
2008,5,4,20,35.74
2008,5,4,21,34.92
2008,5,4,22,33.99
2008,5,4,23,33.05
2008,5,5,0,32.14
2008,5,5,1,31.26
2008,5,5,2,30.4
2008,5,5,3,29.36
2008,5,5,4,28.3
2008,5,5,5,27.46
2008,5,5,6,28.43
2008,5,5,7,30.94
2008,5,5,8,35.83
2008,5,5,9,38.55
2008,5,5,10,40.2
2008,5,5,11,41.33
2008,5,5,12,42.11
2008,5,5,13,42.47
2008,5,5,14,42.51
2008,5,5,15,42.07
2008,5,5,16,40.85
2008,5,5,17,39.46
2008,5,5,18,36.82
2008,5,5,19,35.7
2008,5,5,20,35.04
2008,5,5,21,34.5
2008,5,5,22,33.6
2008,5,5,23,32.81
2008,5,6,0,32.08
2008,5,6,1,31.29
2008,5,6,2,30.38
2008,5,6,3,29.12
2008,5,6,4,28.05
2008,5,6,5,27.77
2008,5,6,6,30.66
2008,5,6,7,34.2
2008,5,6,8,37.12
2008,5,6,9,38.68
2008,5,6,10,40.04
2008,5,6,11,40.96
2008,5,6,12,41.65
2008,5,6,13,41.94
2008,5,6,14,41.65
2008,5,6,15,41.08
2008,5,6,16,40.2
2008,5,6,17,38.75
2008,5,6,18,35.46
2008,5,6,19,33.7
2008,5,6,20,32.39
2008,5,6,21,31.31
2008,5,6,22,30.4
2008,5,6,23,29.62
2008,5,7,0,29.05
2008,5,7,1,28.84
2008,5,7,2,28.83
2008,5,7,3,28.53
2008,5,7,4,27.47
2008,5,7,5,27.92
2008,5,7,6,29.44
2008,5,7,7,32.25
2008,5,7,8,35.1
2008,5,7,9,37.14
2008,5,7,10,38.42
2008,5,7,11,39.22
2008,5,7,12,39.9
2008,5,7,13,40.33
2008,5,7,14,40.15
2008,5,7,15,39.65
2008,5,7,16,38.8
2008,5,7,17,37.51
2008,5,7,18,34.87
2008,5,7,19,33.37
2008,5,7,20,32.32
2008,5,7,21,31.52
2008,5,7,22,30.83
2008,5,7,23,30.19
2008,5,8,0,29.54
2008,5,8,1,29.31
2008,5,8,2,28.87
2008,5,8,3,28.37
2008,5,8,4,28.02
2008,5,8,5,28.1
2008,5,8,6,30.18
2008,5,8,7,33.02
2008,5,8,8,36.55
2008,5,8,9,38.66
2008,5,8,10,40.22
2008,5,8,11,41.4
2008,5,8,12,42.09
2008,5,8,13,42.37
2008,5,8,14,42.11
2008,5,8,15,41.45
2008,5,8,16,40.42
2008,5,8,17,38.89
2008,5,8,18,35.66
2008,5,8,19,34.01
2008,5,8,20,33.01
2008,5,8,21,32.4
2008,5,8,22,32
2008,5,8,23,30.89
2008,5,9,0,29.46
2008,5,9,1,28.04
2008,5,9,2,27.26
2008,5,9,3,26.55
2008,5,9,4,25.83
2008,5,9,5,25.85
2008,5,9,6,27.82
2008,5,9,7,31.55
2008,5,9,8,34.44
2008,5,9,9,36.19
2008,5,9,10,37.67
2008,5,9,11,38.76
2008,5,9,12,39.44
2008,5,9,13,39.55
2008,5,9,14,39.13
2008,5,9,15,38.23
2008,5,9,16,37.03
2008,5,9,17,35.76
2008,5,9,18,33.47
2008,5,9,19,31.83
2008,5,9,20,30.92
2008,5,9,21,30.01
2008,5,9,22,29.12
2008,5,9,23,28.34
2008,5,10,0,27.73
2008,5,10,1,27.15
2008,5,10,2,26.65
2008,5,10,3,26.19
2008,5,10,4,25.8
2008,5,10,5,25.98
2008,5,10,6,27.7
2008,5,10,7,31.64
2008,5,10,8,34.72
2008,5,10,9,36.59
2008,5,10,10,38.08
2008,5,10,11,39.22
2008,5,10,12,40.01
2008,5,10,13,40.37
2008,5,10,14,40.08
2008,5,10,15,39.03
2008,5,10,16,38.09
2008,5,10,17,37.12
2008,5,10,18,35.17
2008,5,10,19,33.59
2008,5,10,20,32.44
2008,5,10,21,31.54
2008,5,10,22,30.65
2008,5,10,23,29.76
2008,5,11,0,28.93
2008,5,11,1,28.15
2008,5,11,2,27.46
2008,5,11,3,26.82
2008,5,11,4,26.19
2008,5,11,5,26.44
2008,5,11,6,28.25
2008,5,11,7,32.21
2008,5,11,8,35.59
2008,5,11,9,37.23
2008,5,11,10,38.49
2008,5,11,11,39.06
2008,5,11,12,39.8
2008,5,11,13,40.36
2008,5,11,14,40.51
2008,5,11,15,40.23
2008,5,11,16,39.16
2008,5,11,17,38.12
2008,5,11,18,35.3
2008,5,11,19,33.54
2008,5,11,20,32.31
2008,5,11,21,31.32
2008,5,11,22,30.46
2008,5,11,23,29.72
2008,5,12,0,29.09
2008,5,12,1,28.55
2008,5,12,2,27.93
2008,5,12,3,27.33
2008,5,12,4,26.85
2008,5,12,5,27.15
2008,5,12,6,29.54
2008,5,12,7,33.23
2008,5,12,8,37.13
2008,5,12,9,38.85
2008,5,12,10,40.19
2008,5,12,11,41.27
2008,5,12,12,41.93
2008,5,12,13,42.23
2008,5,12,14,42.19
2008,5,12,15,41.81
2008,5,12,16,40.96
2008,5,12,17,39.49
2008,5,12,18,35.55
2008,5,12,19,33.98
2008,5,12,20,33.08
2008,5,12,21,32.32
2008,5,12,22,31.7
2008,5,12,23,31.05
2008,5,13,0,30.21
2008,5,13,1,29.19
2008,5,13,2,28.08
2008,5,13,3,27.15
2008,5,13,4,26.55
2008,5,13,5,26.66
2008,5,13,6,29.17
2008,5,13,7,32.64
2008,5,13,8,37.35
2008,5,13,9,39.19
2008,5,13,10,40.54
2008,5,13,11,40.97
2008,5,13,12,41.85
2008,5,13,13,42.32
2008,5,13,14,42.15
2008,5,13,15,41.54
2008,5,13,16,40.85
2008,5,13,17,39.62
2008,5,13,18,36.39
2008,5,13,19,34.65
2008,5,13,20,33.62
2008,5,13,21,32.65
2008,5,13,22,31.77
2008,5,13,23,30.98
2008,5,14,0,30.21
2008,5,14,1,29.45
2008,5,14,2,28.75
2008,5,14,3,28.14
2008,5,14,4,27.6
2008,5,14,5,27.84
2008,5,14,6,30.5
2008,5,14,7,33.9
2008,5,14,8,37.43
2008,5,14,9,39.3
2008,5,14,10,40.78
2008,5,14,11,41.51
2008,5,14,12,42.23
2008,5,14,13,42.61
2008,5,14,14,42.69
2008,5,14,15,42.09
2008,5,14,16,41.02
2008,5,14,17,39.62
2008,5,14,18,37.13
2008,5,14,19,35.4
2008,5,14,20,34.48
2008,5,14,21,33.61
2008,5,14,22,32.87
2008,5,14,23,32.16
2008,5,15,0,31.4
2008,5,15,1,30.57
2008,5,15,2,29.8
2008,5,15,3,29.04
2008,5,15,4,28.37
2008,5,15,5,28.44
2008,5,15,6,29.85
2008,5,15,7,31.93
2008,5,15,8,34.47
2008,5,15,9,36.34
2008,5,15,10,37.62
2008,5,15,11,38.51
2008,5,15,12,39.18
2008,5,15,13,39.52
2008,5,15,14,39.64
2008,5,15,15,39.4
2008,5,15,16,38.62
2008,5,15,17,37.12
2008,5,15,18,33.77
2008,5,15,19,32.35
2008,5,15,20,31.52
2008,5,15,21,30.74
2008,5,15,22,30
2008,5,15,23,29.32
2008,5,16,0,28.74
2008,5,16,1,28.24
2008,5,16,2,27.79
2008,5,16,3,27.37
2008,5,16,4,26.99
2008,5,16,5,27.41
2008,5,16,6,29.86
2008,5,16,7,32.54
2008,5,16,8,36.96
2008,5,16,9,38.86
2008,5,16,10,40.14
2008,5,16,11,41.09
2008,5,16,12,41.79
2008,5,16,13,42.15
2008,5,16,14,42.31
2008,5,16,15,41.93
2008,5,16,16,41.09
2008,5,16,17,39.54
2008,5,16,18,35.72
2008,5,16,19,33.86
2008,5,16,20,32.68
2008,5,16,21,31.51
2008,5,16,22,30.62
2008,5,16,23,29.92
2008,5,17,0,29.29
2008,5,17,1,28.73
2008,5,17,2,28.27
2008,5,17,3,27.9
2008,5,17,4,27.47
2008,5,17,5,27.75
2008,5,17,6,29.55
2008,5,17,7,32.76
2008,5,17,8,37.19
2008,5,17,9,39.19
2008,5,17,10,40.79
2008,5,17,11,42.06
2008,5,17,12,43.05
2008,5,17,13,43.65
2008,5,17,14,43.8
2008,5,17,15,43.33
2008,5,17,16,42.34
2008,5,17,17,40.57
2008,5,17,18,36.73
2008,5,17,19,35.06
2008,5,17,20,34.29
2008,5,17,21,33.62
2008,5,17,22,33.13
2008,5,17,23,32.55
2008,5,18,0,31.82
2008,5,18,1,30.65
2008,5,18,2,29.19
2008,5,18,3,27.74
2008,5,18,4,27.22
2008,5,18,5,27.26
2008,5,18,6,29.18
2008,5,18,7,31.69
2008,5,18,8,34.21
2008,5,18,9,36
2008,5,18,10,37.19
2008,5,18,11,38.08
2008,5,18,12,38.87
2008,5,18,13,39.32
2008,5,18,14,39.41
2008,5,18,15,39.3
2008,5,18,16,38.76
2008,5,18,17,36.98
2008,5,18,18,34.16
2008,5,18,19,33.01
2008,5,18,20,32.36
2008,5,18,21,31.8
2008,5,18,22,31.3
2008,5,18,23,30.82
2008,5,19,0,30.34
2008,5,19,1,29.65
2008,5,19,2,28.87
2008,5,19,3,28.17
2008,5,19,4,27.76
2008,5,19,5,27.9
2008,5,19,6,29.09
2008,5,19,7,30.74
2008,5,19,8,32.76
2008,5,19,9,34.37
2008,5,19,10,35.77
2008,5,19,11,36.82
2008,5,19,12,37.49
2008,5,19,13,37.72
2008,5,19,14,37.43
2008,5,19,15,36.83
2008,5,19,16,36.18
2008,5,19,17,35.74
2008,5,19,18,34.33
2008,5,19,19,32.35
2008,5,19,20,31.14
2008,5,19,21,30.3
2008,5,19,22,29.56
2008,5,19,23,28.77
2008,5,20,0,27.97
2008,5,20,1,27.3
2008,5,20,2,26.77
2008,5,20,3,26.3
2008,5,20,4,25.88
2008,5,20,5,26.1
2008,5,20,6,27.6
2008,5,20,7,31.05
2008,5,20,8,33.88
2008,5,20,9,36.13
2008,5,20,10,37.73
2008,5,20,11,38.62
2008,5,20,12,38.84
2008,5,20,13,38.32
2008,5,20,14,37.32
2008,5,20,15,36.52
2008,5,20,16,35.5
2008,5,20,17,33.98
2008,5,20,18,31.58
2008,5,20,19,30.67
2008,5,20,20,30.37
2008,5,20,21,30.21
2008,5,20,22,30.33
2008,5,20,23,30.49
2008,5,21,0,30.41
2008,5,21,1,29.78
2008,5,21,2,28.78
2008,5,21,3,27.49
2008,5,21,4,26.24
2008,5,21,5,25.19
2008,5,21,6,25.11
2008,5,21,7,25.93
2008,5,21,8,28.16
2008,5,21,9,29.51
2008,5,21,10,28.81
2008,5,21,11,28.16
2008,5,21,12,27.96
2008,5,21,13,27.9
2008,5,21,14,28.44
2008,5,21,15,29.08
2008,5,21,16,28.92
2008,5,21,17,28.12
2008,5,21,18,26.81
2008,5,21,19,25.98
2008,5,21,20,25.51
2008,5,21,21,25.21
2008,5,21,22,25
2008,5,21,23,24.8
2008,5,22,0,24.6
2008,5,22,1,24.35
2008,5,22,2,23.82
2008,5,22,3,23.45
2008,5,22,4,23.22
2008,5,22,5,23.47
2008,5,22,6,25
2008,5,22,7,27.63
2008,5,22,8,29.77
2008,5,22,9,31.26
2008,5,22,10,32.4
2008,5,22,11,33.33
2008,5,22,12,33.92
2008,5,22,13,33.98
2008,5,22,14,33.99
2008,5,22,15,33.55
2008,5,22,16,32.4
2008,5,22,17,31.6
2008,5,22,18,29.76
2008,5,22,19,28.16
2008,5,22,20,27.54
2008,5,22,21,27.13
2008,5,22,22,26.69
2008,5,22,23,26.3
2008,5,23,0,25.98
2008,5,23,1,25.65
2008,5,23,2,25.26
2008,5,23,3,24.81
2008,5,23,4,24.31
2008,5,23,5,24.35
2008,5,23,6,25.33
2008,5,23,7,27.48
2008,5,23,8,28.51
2008,5,23,9,29.8
2008,5,23,10,31.06
2008,5,23,11,32.16
2008,5,23,12,33.08
2008,5,23,13,33.86
2008,5,23,14,34.35
2008,5,23,15,34.36
2008,5,23,16,33.9
2008,5,23,17,32.8
2008,5,23,18,30.56
2008,5,23,19,29.29
2008,5,23,20,28.63
2008,5,23,21,28.05
2008,5,23,22,27.58
2008,5,23,23,27.25
2008,5,24,0,26.95
2008,5,24,1,26.61
2008,5,24,2,26.16
2008,5,24,3,25.71
2008,5,24,4,25.29
2008,5,24,5,25.44
2008,5,24,6,26.92
2008,5,24,7,29.98
2008,5,24,8,31.99
2008,5,24,9,33.62
2008,5,24,10,34.75
2008,5,24,11,35.42
2008,5,24,12,36.21
2008,5,24,13,36.48
2008,5,24,14,36.2
2008,5,24,15,36.23
2008,5,24,16,35.77
2008,5,24,17,34.55
2008,5,24,18,32.01
2008,5,24,19,30.65
2008,5,24,20,29.94
2008,5,24,21,29.33
2008,5,24,22,28.78
2008,5,24,23,28.32
2008,5,25,0,27.83
2008,5,25,1,27.34
2008,5,25,2,26.87
2008,5,25,3,26.41
2008,5,25,4,25.99
2008,5,25,5,26.24
2008,5,25,6,27.92
2008,5,25,7,30.9
2008,5,25,8,32.79
2008,5,25,9,34.22
2008,5,25,10,35.48
2008,5,25,11,36.48
2008,5,25,12,37.21
2008,5,25,13,37.63
2008,5,25,14,37.84
2008,5,25,15,37.58
2008,5,25,16,36.86
2008,5,25,17,35.51
2008,5,25,18,32.65
2008,5,25,19,31.03
2008,5,25,20,30.23
2008,5,25,21,29.49
2008,5,25,22,28.78
2008,5,25,23,28.13
2008,5,26,0,27.58
2008,5,26,1,27.08
2008,5,26,2,26.56
2008,5,26,3,26.03
2008,5,26,4,25.51
2008,5,26,5,25.89
2008,5,26,6,27.48
2008,5,26,7,30.39
2008,5,26,8,33.24
2008,5,26,9,34.52
2008,5,26,10,35.15
2008,5,26,11,35.48
2008,5,26,12,36.35
2008,5,26,13,37
2008,5,26,14,37.23
2008,5,26,15,36.96
2008,5,26,16,36.12
2008,5,26,17,34.21
2008,5,26,18,30.7
2008,5,26,19,29.22
2008,5,26,20,28.4
2008,5,26,21,27.63
2008,5,26,22,26.88
2008,5,26,23,26.19
2008,5,27,0,25.15
2008,5,27,1,23.98
2008,5,27,2,23.4
2008,5,27,3,23.01
2008,5,27,4,22.75
2008,5,27,5,23.33
2008,5,27,6,25.55
2008,5,27,7,27.28
2008,5,27,8,30.22
2008,5,27,9,33.79
2008,5,27,10,35.29
2008,5,27,11,36.35
2008,5,27,12,37.11
2008,5,27,13,37.47
2008,5,27,14,37.6
2008,5,27,15,37.18
2008,5,27,16,36.14
2008,5,27,17,34.03
2008,5,27,18,30.69
2008,5,27,19,29.12
2008,5,27,20,28.26
2008,5,27,21,27.41
2008,5,27,22,26.68
2008,5,27,23,26.03
2008,5,28,0,25.47
2008,5,28,1,25.01
2008,5,28,2,24.6
2008,5,28,3,24.05
2008,5,28,4,23.43
2008,5,28,5,23.73
2008,5,28,6,25.44
2008,5,28,7,27.39
2008,5,28,8,32.31
2008,5,28,9,35.02
2008,5,28,10,36.41
2008,5,28,11,37.57
2008,5,28,12,38.32
2008,5,28,13,38.6
2008,5,28,14,38.59
2008,5,28,15,38.19
2008,5,28,16,37.18
2008,5,28,17,35.26
2008,5,28,18,31.99
2008,5,28,19,30.46
2008,5,28,20,29.59
2008,5,28,21,28.8
2008,5,28,22,28.14
2008,5,28,23,27.58
2008,5,29,0,27.14
2008,5,29,1,26.79
2008,5,29,2,26.69
2008,5,29,3,26.91
2008,5,29,4,27.08
2008,5,29,5,26.96
2008,5,29,6,28.25
2008,5,29,7,30.2
2008,5,29,8,34.37
2008,5,29,9,36.26
2008,5,29,10,37.51
2008,5,29,11,38.57
2008,5,29,12,39.22
2008,5,29,13,39.66
2008,5,29,14,39.55
2008,5,29,15,39.06
2008,5,29,16,38.16
2008,5,29,17,36.65
2008,5,29,18,33.43
2008,5,29,19,31.81
2008,5,29,20,30.97
2008,5,29,21,30.24
2008,5,29,22,29.75
2008,5,29,23,29.14
2008,5,30,0,28.31
2008,5,30,1,27.55
2008,5,30,2,26.9
2008,5,30,3,26.35
2008,5,30,4,25.9
2008,5,30,5,26.35
2008,5,30,6,28.9
2008,5,30,7,30.91
2008,5,30,8,35.17
2008,5,30,9,37.37
2008,5,30,10,38.26
2008,5,30,11,39.05
2008,5,30,12,39.49
2008,5,30,13,39.63
2008,5,30,14,39.57
2008,5,30,15,39.21
2008,5,30,16,38.36
2008,5,30,17,36.66
2008,5,30,18,33.23
2008,5,30,19,31.77
2008,5,30,20,31.15
2008,5,30,21,30.84
2008,5,30,22,30.83
2008,5,30,23,30.91
2008,5,31,0,30.68
2008,5,31,1,29.8
2008,5,31,2,28.2
2008,5,31,3,26.75
2008,5,31,4,25.89
2008,5,31,5,26.4
2008,5,31,6,29.12
2008,5,31,7,31.7
2008,5,31,8,35.87
2008,5,31,9,38.94
2008,5,31,10,40.3
2008,5,31,11,41.05
2008,5,31,12,41.62
2008,5,31,13,41.89
2008,5,31,14,41.74
2008,5,31,15,41.27
2008,5,31,16,40.24
2008,5,31,17,38.42
2008,5,31,18,36.41
2008,5,31,19,36.58
2008,5,31,20,36.52
2008,5,31,21,35.87
2008,5,31,22,33.33
2008,5,31,23,31.13
2008,6,1,0,27.77
2008,6,1,1,25.69
2008,6,1,2,25.98
2008,6,1,3,26.23
2008,6,1,4,26.21
2008,6,1,5,26.46
2008,6,1,6,27.75
2008,6,1,7,29.13
2008,6,1,8,30.36
2008,6,1,9,30.39
2008,6,1,10,29.97
2008,6,1,11,30.05
2008,6,1,12,30.44
2008,6,1,13,31.15
2008,6,1,14,32.06
2008,6,1,15,32.68
2008,6,1,16,32.69
2008,6,1,17,31.87
2008,6,1,18,29.88
2008,6,1,19,28.82
2008,6,1,20,28.26
2008,6,1,21,27.63
2008,6,1,22,27.11
2008,6,1,23,26.68
2008,6,2,0,26.4
2008,6,2,1,26.42
2008,6,2,2,26.67
2008,6,2,3,26.55
2008,6,2,4,25.99
2008,6,2,5,25.94
2008,6,2,6,27.51
2008,6,2,7,30.28
2008,6,2,8,34.51
2008,6,2,9,36.3
2008,6,2,10,37.44
2008,6,2,11,38.28
2008,6,2,12,38.78
2008,6,2,13,38.6
2008,6,2,14,38.21
2008,6,2,15,37.65
2008,6,2,16,36.81
2008,6,2,17,35.4
2008,6,2,18,32.9
2008,6,2,19,31.27
2008,6,2,20,30.29
2008,6,2,21,29.41
2008,6,2,22,28.72
2008,6,2,23,28.12
2008,6,3,0,27.62
2008,6,3,1,27.16
2008,6,3,2,26.8
2008,6,3,3,26.5
2008,6,3,4,26.26
2008,6,3,5,27
2008,6,3,6,28.55
2008,6,3,7,31.8
2008,6,3,8,35.05
2008,6,3,9,36.4
2008,6,3,10,37.34
2008,6,3,11,37.58
2008,6,3,12,37.88
2008,6,3,13,37.62
2008,6,3,14,37.44
2008,6,3,15,37.05
2008,6,3,16,36.4
2008,6,3,17,35.42
2008,6,3,18,33.6
2008,6,3,19,32.49
2008,6,3,20,32.23
2008,6,3,21,32.08
2008,6,3,22,31.84
2008,6,3,23,31.44
2008,6,4,0,30.97
2008,6,4,1,30.5
2008,6,4,2,30.05
2008,6,4,3,29.56
2008,6,4,4,29.06
2008,6,4,5,29.35
2008,6,4,6,31.33
2008,6,4,7,34.43
2008,6,4,8,36.27
2008,6,4,9,37.11
2008,6,4,10,38.04
2008,6,4,11,38.61
2008,6,4,12,39.03
2008,6,4,13,39.16
2008,6,4,14,38.75
2008,6,4,15,38.56
2008,6,4,16,37.69
2008,6,4,17,36.48
2008,6,4,18,34.15
2008,6,4,19,33.01
2008,6,4,20,32.64
2008,6,4,21,32.51
2008,6,4,22,32.51
2008,6,4,23,32.44
2008,6,5,0,31.85
2008,6,5,1,30.64
2008,6,5,2,29.88
2008,6,5,3,29.54
2008,6,5,4,29.23
2008,6,5,5,29.65
2008,6,5,6,31.35
2008,6,5,7,34.26
2008,6,5,8,37.2
2008,6,5,9,39.09
2008,6,5,10,40.31
2008,6,5,11,41.07
2008,6,5,12,41.62
2008,6,5,13,41.79
2008,6,5,14,41.31
2008,6,5,15,40.87
2008,6,5,16,40.12
2008,6,5,17,38.37
2008,6,5,18,36.21
2008,6,5,19,35.25
2008,6,5,20,34.54
2008,6,5,21,33.71
2008,6,5,22,32.8
2008,6,5,23,32.02
2008,6,6,0,31.26
2008,6,6,1,30.71
2008,6,6,2,30.14
2008,6,6,3,29.95
2008,6,6,4,29.83
2008,6,6,5,29.9
2008,6,6,6,30.98
2008,6,6,7,33.23
2008,6,6,8,35.05
2008,6,6,9,36.27
2008,6,6,10,37.38
2008,6,6,11,38.21
2008,6,6,12,38.67
2008,6,6,13,38.9
2008,6,6,14,39.12
2008,6,6,15,39.25
2008,6,6,16,38.9
2008,6,6,17,37.73
2008,6,6,18,35.56
2008,6,6,19,34.5
2008,6,6,20,33.62
2008,6,6,21,33.12
2008,6,6,22,32.5
2008,6,6,23,31.86
2008,6,7,0,31.23
2008,6,7,1,30.53
2008,6,7,2,29.44
2008,6,7,3,28.28
2008,6,7,4,27.43
2008,6,7,5,27.05
2008,6,7,6,27.51
2008,6,7,7,28.43
2008,6,7,8,29.49
2008,6,7,9,30.51
2008,6,7,10,31.92
2008,6,7,11,34.65
2008,6,7,12,36.62
2008,6,7,13,37.47
2008,6,7,14,37.4
2008,6,7,15,37.19
2008,6,7,16,36.4
2008,6,7,17,35.05
2008,6,7,18,33.44
2008,6,7,19,32.54
2008,6,7,20,31.85
2008,6,7,21,31.2
2008,6,7,22,30.62
2008,6,7,23,30.22
2008,6,8,0,29.88
2008,6,8,1,29.56
2008,6,8,2,29.19
2008,6,8,3,28.75
2008,6,8,4,28.3
2008,6,8,5,28.12
2008,6,8,6,29.03
2008,6,8,7,30.54
2008,6,8,8,32.33
2008,6,8,9,33.39
2008,6,8,10,33.94
2008,6,8,11,34.3
2008,6,8,12,34.34
2008,6,8,13,34.06
2008,6,8,14,33.74
2008,6,8,15,33.21
2008,6,8,16,32.42
2008,6,8,17,31.49
2008,6,8,18,30.4
2008,6,8,19,29.71
2008,6,8,20,29.32
2008,6,8,21,28.94
2008,6,8,22,28.52
2008,6,8,23,28.09
2008,6,9,0,27.6
2008,6,9,1,27.08
2008,6,9,2,26.58
2008,6,9,3,26.17
2008,6,9,4,25.83
2008,6,9,5,26.04
2008,6,9,6,28.19
2008,6,9,7,30.75
2008,6,9,8,32.77
2008,6,9,9,34.4
2008,6,9,10,35.8
2008,6,9,11,36.94
2008,6,9,12,37.83
2008,6,9,13,38.22
