,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Actual,Gru_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted,biLSTM_predicted,CNN_1D_predicted,GRU_predicted,vLSTM_predicted,transformer_predicted
29,29,29,29,29,29,29,29,29,29,29,29,82.32,87.1242252,98.34620601,89.05746229,86.91104499621548,83.24978785883879,90.86515116,97.71824885,105.54253887853054,107.66856780899224,93.034400142023,92.37542466060032,74.11512245237827
30,30,30,30,30,30,30,30,30,30,30,30,83.26,87.12669832,98.34505884,88.87318485,86.9139427213918,83.25018266458261,88.65345683,98.30667329,104.08598130294509,106.23750872512548,89.52044279291543,90.18036431829024,57.22601969540119
31,31,31,31,31,31,31,31,31,31,31,31,88.21,93.02975186,98.34530466,88.76463562,86.92023726579797,83.24982510466367,93.25446337,98.44842345,106.22953811859932,117.62509937069689,87.8486788411241,94.88510793490872,43.89559641480445
32,32,32,32,32,32,32,32,32,32,32,32,105.44,95.21717681,98.34500669,88.64205961,86.93050221513724,83.24980275716875,88.95513311,98.54190302,106.24111412097469,114.8378974551441,86.55188350681546,90.59002369707412,36.44445458054543
33,33,33,33,33,33,33,33,33,33,33,33,85.91,93.86242697,98.34558028,88.61391666,86.92589118201604,83.24971336718902,89.45111341,100.5293551,105.25506815287596,107.607842216094,85.85911861305394,91.12351799444734,34.92307635396719
34,34,34,34,34,34,34,34,34,34,34,34,94.36,88.26064001,98.34458954,88.53067969,86.92676273431843,83.24820863586352,83.10773973,100.6580618,106.47420594229202,92.50385571398093,84.68931664328521,84.74543865222724,34.89564498513937
35,35,35,35,35,35,35,35,35,35,35,35,75.4,80.18383819,98.34350196,88.41810791,86.92819297399414,83.24823098335845,75.09853163,100.4844367,109.81860539817708,75.16421836959428,82.70827081078457,76.67387359314081,36.998962223529816
36,36,36,36,36,36,36,36,36,36,36,36,62.56,69.87367242,98.3409469,88.26067726,86.92896023798686,83.24912488315577,62.58272771,100.1892784,116.73029077524508,55.84222413967091,79.42798631786262,64.03163498870462,37.44237800687552
37,37,37,37,37,37,37,37,37,37,37,37,39.44,60.58276472,98.33802683,88.09016587,86.92962321366987,83.24867793325711,52.1631188,99.6357682,125.93607314300174,41.803051076130814,75.36559909560154,53.51868059982539,38.79483187943697
38,38,38,38,38,38,38,38,38,38,38,38,29.73,56.52316348,98.33546431,87.94322364,86.93114284332532,83.25018266458261,46.67133739,98.59059076,132.46049878037385,39.34738169707575,71.49823846162172,48.03895565558646,39.38951640576124
39,39,39,39,39,39,39,39,39,39,39,39,31.04,71.84931761,98.33729681,87.99039176,86.93665522540883,83.25173209089797,67.2069682,97.11443444,102.910622256103,69.17809174100603,71.57765400944903,69.38633314795776,38.478956408798695
40,40,40,40,40,40,40,40,40,40,40,40,102.01,91.59686028,98.34001575,88.10142156,86.93643175045949,83.2538923487415,76.67399278,95.50376109,147.92135987823875,93.53069330949756,73.76060200950536,78.77555865245537,37.61420176178217
41,41,41,41,41,41,41,41,41,41,41,41,94.18,100.9555368,98.34319655,88.22717836,86.93446517090538,83.25483094352869,83.0330544,93.31254451,227.69583827083,104.47978140949142,76.7871381466268,85.0939254882142,43.5305533260107
42,42,42,42,42,42,42,42,42,42,42,42,97.19,106.572669,98.34547599,88.42758325,86.93274441379553,83.25410837452586,99.37022782,90.80131181,254.55474119273003,120.46665039392695,81.40916623533286,101.56230104764356,52.89869534224271
43,43,43,43,43,43,43,43,43,43,43,43,133.93,120.0552852,98.34693603,88.7456179,86.93093426670595,83.25502462181811,122.9524665,88.22560659,236.48832606729368,145.62229429450994,88.25855424569232,125.43446127173308,62.23779891431331
44,44,44,44,44,44,44,44,44,44,44,44,175.57,135.1880552,98.3480981,89.09645122,86.92863992389282,83.2540934761959,137.8494929,85.84324444,184.7377106091357,160.35066410178726,95.6971712057882,140.3898816275308,61.35547012090682
45,45,45,45,45,45,45,45,45,45,45,45,179.75,140.957359,98.34976671,89.40209791,86.9235968392029,83.25618669155463,144.1392549,84.36572492,126.102368301964,160.79415758789986,102.070006335864,146.6278123798604,53.81572437286376
46,46,46,46,46,46,46,46,46,46,46,46,173.22,155.3739515,98.35244096,89.89973938,86.92510901969338,83.25273027900498,177.1277033,83.7896065,88.57991122283048,189.8808822796819,110.7576694827614,179.8640050324929,55.586399234831326
47,47,47,47,47,47,47,47,47,47,47,47,257.02,167.4102973,98.35130869,90.34126628,86.92119820808009,83.25134473431913,184.9004898,84.90881374,74.44702021470589,198.80304514007747,118.48322827779845,187.6329477643601,53.54387684166431
48,48,48,48,48,48,48,48,48,48,48,48,226.03,163.0454591,98.35320822,90.60098887,86.91563368184174,83.24948989223968,179.06979,87.00359342,73.21690980527767,184.52415794755484,123.08862983027429,181.60186542513145,45.573331221938126
49,49,49,49,49,49,49,49,49,49,49,49,195.95,140.7983491,98.35310394,90.61906054,86.90938383242545,83.24835016999809,160.4938966,90.25525822,76.63282124494869,158.20135653077023,123.17046635671932,162.7097848535663,44.68337067216634
50,50,50,50,50,50,50,50,50,50,50,50,151.33,116.9262336,98.35263464,90.47851715,86.9052569950278,83.25032419871718,143.9777868,94.29715279,82.90701453238972,139.1360232801537,119.8616366636028,145.8999544698889,42.41612804681062
51,51,51,51,51,51,51,51,51,51,51,51,133.22,103.5009909,98.35107031,90.23426648,86.90528679168771,83.24899079818617,129.6549496,98.44184584,97.26531727273964,129.88596307576952,114.61547283807482,131.36277493092936,41.32828986644745
52,52,52,52,52,52,52,52,52,52,52,52,118.6,99.74063755,98.34972202,89.95875166,86.90601680985553,83.25011562209781,117.7678775,102.7009283,111.95641145846852,128.94814300173647,108.6822278316633,119.33307371344482,42.09031388908625
53,53,53,53,53,53,53,53,53,53,53,53,107.7,97.90394164,98.34843331,89.662625,86.9077301178004,83.2506519619762,106.5505077,106.4211381,122.29134570271056,127.27660997405944,102.70087611782576,108.017784663147,42.20826729387045
54,54,54,54,54,54,54,54,54,54,54,54,94.94,98.82592478,98.34792677,89.43840514,86.9109034620809,83.25135963264908,105.467049,109.4103688,130.81904548087678,131.53678742480852,98.23472925544316,106.9599063971683,45.881804518401616
55,55,55,55,55,55,55,55,55,55,55,55,110.33,109.9067216,98.34794911,89.3843391,86.91777904135532,83.25083819110064,118.9481083,111.5689431,134.21132072007353,149.2683625844971,97.1758602505224,120.65163550781833,44.43048959225416
56,56,56,56,56,56,56,56,56,56,56,56,151.42,120.937609,98.34759155,89.38853298,86.92031175744773,83.2522907782713,123.0785884,113.6394683,129.66299466965688,154.9170196921004,97.8182166448798,124.89625910209396,44.53477545082568
57,57,57,57,57,57,57,57,57,57,57,57,142.02,112.4496281,98.34780758,89.2429018,86.92070656319156,83.25121064934953,106.153795,115.1107529,115.71227299106204,127.417756752057,96.5764706397564,107.83481082379966,41.59246490895748
58,58,58,58,58,58,58,58,58,58,58,58,86.65,92.59992759,98.3475841,89.04259376,86.92154831883404,83.2519257691874,94.2605178,116.4172694,103.86243931112917,98.79036247113012,93.76434381818824,95.8163131504416,41.474748492240906
59,59,59,59,59,59,59,59,59,59,59,59,79.45,74.15527367,98.3444927,88.77966803,86.92315733846922,83.25278242315983,78.69434041,117.3154301,99.33090367857226,74.87475126772567,89.26314863458552,80.08749068999869,47.20436456799506
60,60,60,60,60,60,60,60,60,60,60,60,53.91,66.92116608,98.3418557,88.55717637,86.925235655498,83.25231312576624,70.56809848,117.8450136,106.43889690029768,63.31709618571327,84.5074676278495,71.93075932772217,51.75934928655624
61,61,61,61,61,61,61,61,61,61,61,61,55.87,66.02586584,98.3391889,88.35639903,86.925906080346,83.25327406804836,60.93743064,117.7562047,116.82871659209547,54.11477767967124,79.69733322512646,62.25767594258416,52.950817905366414
62,62,62,62,62,62,62,62,62,62,62,62,41.61,65.52222035,98.33725956,88.19347089,86.92341805924345,83.25381040792675,54.21925967,116.887863,127.7120285653362,50.4047583083505,75.33896833080624,55.54492051624575,62.84460686147212
63,63,63,63,63,63,63,63,63,63,63,63,38.17,65.27314262,98.33588147,88.05756088,86.9269415142779,83.25290905896445,52.15763622,114.2629337,163.83329771216356,53.86060472146699,72.05584570602778,53.54350494211359,81.68823908269405
64,64,64,64,64,64,64,64,64,64,64,64,43.52,68.7172417,98.33584422,88.00475375,86.92962321366987,83.25417541701066,55.99594511,111.3743263,186.2550161251143,63.99023997892352,70.49259374046667,57.50985380489962,85.81987424194811
65,65,65,65,65,65,65,65,65,65,65,65,58.39,78.62075011,98.33757988,88.06153128,86.93030853684782,83.2528271181497,67.05987698,108.1601978,181.86184128285328,83.2086908156568,71.29589679333235,68.77374361685126,87.94824926555155
66,66,66,66,66,66,66,66,66,66,66,66,84.53,99.04712029,98.3418706,88.27443587,86.93153019990416,83.2504210378619,91.18120433,104.379471,172.64394657284288,117.90661076436928,75.81654174669184,93.86457233296323,79.13277453184128
67,67,67,67,67,67,67,67,67,67,67,67,139.03,129.2954976,98.34510353,88.66729738,86.93398097518183,83.2485512974525,125.0715603,100.3896311,161.28392528685396,165.09061247209036,84.62245293844533,128.80277999636155,71.49485647678375
68,68,68,68,68,68,68,68,68,68,68,68,198.82,162.2333214,98.34823218,89.28203972,86.93348188112832,83.24608562384488,162.9131769,97.22049565,145.39195121506938,205.6805462990628,97.04677367062376,167.0090555221184,64.99599935114384
69,69,69,69,69,69,69,69,69,69,69,69,250.55002,183.1641043,98.35079469,89.96975408,86.9243343065357,83.24399240848614,188.2285383,95.23074919,93.48953667299574,222.38671410291045,110.17477232325604,191.8235649125474,62.058198988437645
70,70,70,70,70,70,70,70,70,70,70,70,259.23,187.9117998,98.3534466,90.57073781,86.92342550840841,83.24256216881042,204.3215057,92.96229967,66.35937985759757,221.52076357258227,121.94268008676416,207.59274694883948,60.65195252746343
71,71,71,71,71,71,71,71,71,71,71,71,263.72,175.2332763,98.35402018,90.96147631,86.91736933728154,83.24058814009132,199.4649779,92.77967595,74.9968207342153,201.22229555155656,129.41259843809632,202.3745472886378,56.55270697176456
72,72,72,72,72,72,72,72,72,72,72,72,223.16,149.5948148,98.35433305,91.0565202,86.90841544097835,83.24088610669044,179.3193072,94.37852747,82.55347716254788,166.6561587804646,131.02741352363313,181.78962907755945,60.17847628891467
73,73,73,73,73,73,73,73,73,73,73,73,172.29,122.1978289,98.35364773,90.90443805,86.90078749604118,83.24369444188703,155.0659583,97.56458748,94.75639381325898,135.7582143193436,127.42930295777244,157.10297715480772,62.22235025465488
74,74,74,74,74,74,74,74,74,74,74,74,134.34,100.6879628,98.35173329,90.54915758,86.89763649925561,83.24382107769165,129.4185876,101.2984963,101.49449874801653,115.4422333114553,119.99496181837377,131.0378721512618,63.54036679863929
75,75,75,75,75,75,75,75,75,75,75,75,99.44,86.41814865,98.34914843,90.08351772,86.8983739665884,83.24686033700254,106.0785137,105.0452177,101.48047941952848,106.126739641907,110.46083515672984,107.35171757666558,71.00499473512173
76,76,76,76,76,76,76,76,76,76,76,76,73.76,86.13169846,98.34724144,89.70851931,86.9035883820728,83.24782127928468,101.7144353,108.4766607,98.12597889593366,119.78290643895345,102.40335646861628,102.99298767326148,73.74045912921429
77,77,77,77,77,77,77,77,77,77,77,77,99.36,92.94941262,98.34566967,89.41122314,86.90726826957177,83.24999643545816,97.57482263,111.4233269,98.2646153053337,132.78224311409082,96.3363170100402,98.91005565399188,73.14453782141209
78,78,78,78,78,78,78,78,78,78,78,78,95.31,101.5976697,98.34634754,89.23316575,86.91035967303753,83.25024225790243,101.5872706,113.3439153,96.59243420030364,143.36034045070008,93.0428847409326,103.05818276514634,71.47959296405315
79,79,79,79,79,79,79,79,79,79,79,79,114.14,111.5854505,98.34689133,89.17794509,86.9171160656723,83.2511883018546,112.3234244,113.9300528,93.0430188259022,156.65669768099346,92.84478164751552,114.00547561638058,71.72210581600666
80,80,80,80,80,80,80,80,80,80,80,80,139.11,111.2618886,98.34669765,89.08287139,86.92265824441571,83.25007092710794,106.4360886,114.2903317,89.23084905524219,143.92245443991766,92.76649092359985,108.13046073259976,73.85489474236965
81,81,81,81,81,81,81,81,81,81,81,81,105.14,99.65024938,98.34746492,88.95350919,86.92342550840841,83.24946754474475,97.19883348,115.2000088,88.23247471910537,117.64435546216424,91.65574593377436,98.82605886970327,68.40100687742233
82,82,82,82,82,82,82,82,82,82,82,82,87.92,89.39890222,98.34681684,88.83312324,86.92596567366581,83.24890140820644,94.02793252,115.7649684,89.78161051703374,96.90094881702022,90.22778570253833,95.64814080190494,71.60448567569256
83,83,83,83,83,83,83,83,83,83,83,83,93.72,86.73753905,98.34583355,88.73216471,86.92702345509265,83.24747116853072,91.10943162,116.2558311,93.30639895201888,82.74439181176146,88.71039079657994,92.73632925460512,81.98046758770943
84,84,84,84,84,84,84,84,84,84,84,84,90.62,88.93973569,98.34544619,88.64810833,86.92920606043111,83.24646553125874,88.9918426,116.2762195,116.04031186918522,74.53132241475856,87.30900918598435,90.63159748681468,85.62618833780287
85,85,85,85,85,85,85,85,85,85,85,85,89.39,84.21709918,98.34395636,88.51584095,86.92875911053245,83.2437689335368,76.10876504,116.0415708,123.66218573689758,59.58583179587612,84.62173781860749,77.64437315393106,79.55894573032856
86,86,86,86,86,86,86,86,86,86,86,86,55.76,77.23294087,98.34233989,88.40979464,86.92896023798686,83.2402305801724,71.91343257,115.3910799,117.48932344064823,56.94587752443763,81.85438047855531,73.43348682783945,76.27438738942146
87,87,87,87,87,87,87,87,87,87,87,87,64.55,77.6921521,98.3413417,88.37575941,86.92942208621547,83.23843533141277,75.31494477,114.2624271,110.31846671567595,71.58741241556983,80.2636261958965,76.92311520412981,78.26977507770061
88,88,88,88,88,88,88,88,88,88,88,88,81.48,81.01234922,98.34117782,88.35700986,86.92776092242545,83.23766806742006,72.94571551,112.5908419,99.12743718637124,83.43722374800778,79.07703380826804,74.57124248987408,81.1507945805788
89,89,89,89,89,89,89,89,89,89,89,89,69.4,84.33899731,98.34169926,88.38332776,86.92460992563987,83.23664008265314,75.29957715,110.3039855,91.50971250355144,97.5827708874295,78.68435107646836,76.98686515800901,80.06408579647541
90,90,90,90,90,90,90,90,90,90,90,90,80.15,91.44009261,98.34309226,88.48083733,86.92116841142017,83.23686355760248,85.95761892,107.1148118,77.73902969330274,115.6499458276936,80.02852310003519,87.80412538539244,84.37538753449917
91,91,91,91,91,91,91,91,91,91,91,91,107.28,102.7404461,98.34459699,88.62332496,86.91827068624384,83.23830124644317,98.59226683,103.1827775,83.21450861350438,131.2997847918779,83.10423862433943,100.60865894719788,86.58028008043765
92,92,92,92,92,92,92,92,92,92,92,92,126.600006,119.983803,98.3467796,88.86441718,86.91913478938126,83.23667732847802,120.3337573,98.62534857,76.79081803412579,151.8789820442534,88.65913309236836,122.6025569171491,88.79028268158434
93,93,93,93,93,93,93,93,93,93,93,93,168.75,137.0597473,98.34802361,89.18432902,86.91883682278215,83.23925473956031,138.7366735,94.43418018,79.37644554538188,166.22735504768804,95.7160101440168,141.18381363085453,95.9677255153656
94,94,94,94,94,94,94,94,94,94,94,94,186.38,147.6317065,98.34980396,89.51277015,86.92020746913805,83.24002200355302,152.7787071,91.1199424,85.47410107201631,171.9180850390854,103.06782198462749,155.3050168991291,94.50550173223016
95,95,95,95,95,95,95,95,95,95,95,95,196.56,140.1063962,98.35019876,89.67989217,86.91849416119318,83.2414000990739,144.5487206,89.53848467,86.70132120543319,152.08165892496675,107.37340954508066,146.90501070701072,94.91263982653616
96,96,96,96,96,96,96,96,96,96,96,96,149.78,112.7745458,98.35046693,89.58745548,86.91441946795038,83.2431655511736,119.6243733,89.59918047,87.97357899030526,110.79398416202773,106.46115500525109,121.61612359247157,96.19907030463216
97,97,97,97,97,97,97,97,97,97,97,97,90.59,87.84841812,98.34955068,89.39333769,86.91406190803144,83.24350076359761,105.1153442,90.69924335,97.44385140976028,90.07367737747956,102.55330071045248,106.84980773879782,99.99535253643988
98,98,98,98,98,98,98,98,98,98,98,98,88.46,76.34166318,98.34642948,89.13675865,86.91485896868406,83.24274839793486,90.62474426,92.45968961,99.39682878862494,82.05858443808911,96.91875977048193,92.16993199552536,100.7452642470598
99,99,99,99,99,99,99,99,99,99,99,99,70.25,80.95881952,98.34502904,88.95329317,86.91574541931641,83.24469262999403,89.67723282,94.43382262,94.43762914553304,92.9951355934255,92.21760665138268,91.21620050509996,102.31413266062737
100,100,100,100,100,100,100,100,100,100,100,100,91.22,91.8594359,98.3445076,88.82544315,86.91917203520615,83.24519172404754,90.92678555,95.61846333,88.34234245336154,109.86829132857837,89.15394387601238,92.5203407160766,101.91985116899012
101,101,101,101,101,101,101,101,101,101,101,101,96.86,102.6819254,98.34558028,88.80147174,86.92136953887457,83.24626440380433,98.62141541,96.60221495,86.73558736433063,125.16514416112916,88.39305636852974,100.34749122307956,97.56397345662116
102,102,102,102,102,102,102,102,102,102,102,102,117.39,110.1706455,98.3462954,88.84407351,86.9227327360655,83.24557908062638,106.2458741,97.01688017,81.12929365795553,136.07717266535894,89.46494651383153,108.09834738238088,99.48761300742623
103,103,103,103,103,103,103,103,103,103,103,103,127.19001,121.9408178,98.34800126,89.0287979,86.92812593150936,83.24497569826319,125.9445801,97.00261502,79.31604026657769,157.59557553645337,93.3662008484599,128.0460789195964,100.77792416512963
104,104,104,104,104,104,104,104,104,104,104,104,171.65,126.8724034,98.34779268,89.17880919,86.92779816825033,83.2394260703548,126.6720208,97.76879888,83.48831757058986,156.07843390210425,96.99302794530962,128.78576610355248,104.27301678061484
105,105,105,105,105,105,105,105,105,105,105,105,141.97,113.6582551,98.34872383,89.16234653,86.92314244013927,83.24176510815781,111.4325415,98.88042288,91.33140184148014,125.82542324642291,97.6255663402264,113.34947235178402,111.12624512612818
106,106,106,106,106,106,106,106,106,106,106,106,96.49,103.1380676,98.34979651,89.18161007,86.9226656935807,83.236684777643,115.7660262,99.89644428,102.18258556617204,113.88827045462138,97.9603467126544,117.67128419355863,114.763167694211
107,107,107,107,107,107,107,107,107,107,107,107,133.13,95.76443717,98.34739788,89.08649169,86.92137698803955,83.23791388986433,103.1965361,100.8879281,112.44264825322318,96.37956686190074,96.34542733880792,104.96861051365832,123.49657790362834
108,108,108,108,108,108,108,108,108,108,108,108,90.09,91.82145261,98.3476288,88.96239605,86.92331377093376,83.23751163495554,96.94720813,101.7765539,111.85054392580538,85.88513854632106,93.88167561575204,98.6303991023989,127.7429967522621
109,109,109,109,109,109,109,109,109,109,109,109,92.21,87.3873595,98.34572181,88.81137913,86.92241242197146,83.23624527690933,87.63469413,102.9814862,104.26862737903342,78.15417910667519,90.60973418760511,89.22766081263174,124.65521997213362
110,110,110,110,110,110,110,110,110,110,110,110,75.61,80.14796301,98.34382973,88.63335898,86.9217270987935,83.23687845593243,76.59485285,103.6102702,97.4365288805872,72.05715675906386,86.5755941989395,78.08906595560507,131.4079875946045
111,111,111,111,111,111,111,111,111,111,111,111,58.95,70.34077231,98.34099904,88.42646587,86.92308284681944,83.23560464872124,63.85532815,103.4753658,93.41205045889768,65.95609696403461,81.7877625961597,65.21681203498733,146.15366658568382
112,112,112,112,112,112,112,112,112,112,112,112,40.22,68.00809609,98.33930808,88.3000014,86.92480360392929,83.23701254090203,64.27663802,103.0713827,89.05798373276959,74.26917885002817,78.21658076169341,65.71060228302939,150.19934913516045
113,113,113,113,113,113,113,113,113,113,113,113,62.41,83.7985008,98.34111823,88.35191463,86.92808868568446,83.2365879384983,83.31997389,102.1326091,83.08988408342739,108.39033230201196,78.45535629588875,85.08238673166373,161.38081645965576
114,114,114,114,114,114,114,114,114,114,114,114,117.49,107.4509405,98.34330828,88.51065634,86.93024149436302,83.23822675479339,100.6661516,100.570914,79.6681473967438,139.74019525483536,81.85116988844992,102.68530736302236,162.11860474944115
115,115,115,115,115,115,115,115,115,115,115,115,136.88,134.3262911,98.34680939,88.8807532,86.93007016356853,83.23967934196405,131.2534957,98.88874359,73.63595513193344,172.77384511172409,89.2896825602361,134.07783168367308,174.07229769229886
116,116,116,116,116,116,116,116,116,116,116,116,198.47,149.1249364,98.34781503,89.25684664,86.92659140352394,83.24080416587567,145.2846385,96.94766253,75.11511347406125,179.75481517224972,97.50357881455152,147.9917395889481,175.1788986623287
117,117,117,117,117,117,117,117,117,117,117,117,187.49,140.3195615,98.34969222,89.46494651,86.9201255283233,83.23977618110875,138.9719182,95.31499925,76.7243938300196,152.66337911640565,102.8769445812388,141.4112515359538,178.0848019123077
118,118,118,118,118,118,118,118,118,118,118,118,146.14,117.7965791,98.35065316,89.49592759,86.91825578791389,83.24204817642695,127.5307457,94.10387676,79.6019988117418,119.31880111334756,104.58488912732685,129.68404600988387,156.86986708641052
119,119,119,119,119,119,119,119,119,119,119,119,122.65,104.4703061,98.35050418,89.49760365,86.9196562309297,83.24003690188297,125.4218573,94.32831265,85.83100546442809,108.98537160043098,104.56003871296122,127.43092687573755,147.31437489390373
120,120,120,120,120,120,120,120,120,120,120,120,134.58,100.585939,98.34892495,89.42349936,86.91770454970555,83.23904616294094,115.1474103,95.92043758,87.58923187411563,102.5767730292972,102.61491275398306,116.99838622279265,138.76300114393234
121,121,121,121,121,121,121,121,121,121,121,121,108.41,103.8209326,98.34923037,89.36161915,86.91879957695727,83.23744459247074,114.4709367,97.62609523,85.01873361692925,108.274721261558,100.59696375818288,116.26975359966347,120.09955391287802
122,122,122,122,122,122,122,122,122,122,122,122,122.94,102.553919,98.34771074,89.24030949,86.91684044656813,83.23780960155464,104.34884,99.5572689,94.87548361375754,109.76103825122938,97.70974190447448,106.04330154499172,105.21371869742867
123,123,123,123,123,123,123,123,123,123,123,123,95.09,99.81277526,98.3480385,89.14148142,86.91742148143639,83.23656559100337,103.2888015,100.9175088,107.68266162913004,116.49375743970803,95.29037230635576,104.96759742722136,102.2765256166458
124,124,124,124,124,124,124,124,124,124,124,124,108.41,101.3519366,98.34741277,89.10019815,86.91787588050003,83.23965699446912,106.3105105,101.9953657,118.49656228310856,129.1024301067547,94.03536678757204,108.04552535352398,85.35774751007555
125,125,125,125,125,125,125,125,125,125,125,125,119.1,109.2699074,98.34778523,89.13945525,86.9190900943914,83.23887483214645,114.4162151,102.5688024,121.30273722185952,143.57618745509404,94.4965147946818,116.26850213994724,70.0623598843813
126,126,126,126,126,126,126,126,126,126,126,126,137.78,114.5891922,98.34780013,89.17800468,86.91681064990821,83.24674859952789,115.2588498,102.877682,120.13277881962628,146.84193117797952,95.38438076837438,117.1418645894282,55.4818393588066
127,127,127,127,127,127,127,127,127,127,127,127,127.25,118.1882115,98.34896965,89.24553136,86.92009573166338,83.2431357545137,122.7947826,102.3942089,118.73203038805376,150.79153804247815,97.18999876565007,124.75940304312356,49.041629374027245
128,128,128,128,128,128,128,128,128,128,128,128,147.48,118.9032867,98.34869403,89.3084768,86.92227088783687,83.24213011724171,124.26565,102.6552723,110.18914921166302,144.87904640969452,98.91471883126792,126.2470757808209,42.0613976418972
129,129,129,129,129,129,129,129,129,129,129,129,139.55,117.7900984,98.34933466,89.37603328,86.91925397602091,83.24005180021292,125.1682281,103.8016765,101.3130147416647,136.07595100230262,100.28634847694256,127.14048393325687,37.60893618315458
130,130,130,130,130,130,130,130,130,130,130,130,139.59,115.0730006,98.34927507,89.38757949,86.92108647060542,83.23932923121009,123.1151265,104.313814,93.1872123123756,124.61202131403968,100.91370225303488,125.0467545821385,40.96026961505413
131,131,131,131,131,131,131,131,131,131,131,131,132.1,109.9255382,98.34911118,89.35496704,86.91983501088917,83.23830124644317,117.2769775,105.632346,88.30324923555854,111.40862221350308,100.40192972073662,119.12941354295438,38.51564142107964
132,132,132,132,132,132,132,132,132,132,132,132,118.49,95.45830628,98.34794166,89.15676711,86.91897090775176,83.237355202491,97.14836538,106.7257568,87.14817426495074,87.92125605550187,97.07267441725124,98.76509490352576,38.33262738585472
133,133,133,133,133,133,133,133,133,133,133,133,69.84,76.83698796,98.3454164,88.87398936,86.91936571349557,83.23477779140872,79.09161927,107.7576524,85.85194506718041,68.36570815603254,91.59551943492964,80.46294350320494,43.8690907806158
134,134,134,134,134,134,134,134,134,134,134,134,50.15,63.68033237,98.34129701,88.59505538,86.9211907589151,83.2315076079835,65.50860328,108.541528,84.93637564893575,62.79850021829545,85.26360256807635,66.74575314666114,43.99798266589641
135,135,135,135,135,135,135,135,135,135,135,135,40.39,59.94516462,98.33810877,88.3691669,86.92122055557502,83.23369021332196,57.10285005,108.9286909,85.0393976005774,65.68572952116884,79.32555285025421,58.332144779293465,44.2591361105442
136,136,136,136,136,136,136,136,136,136,136,136,38.55,67.24120456,98.33722232,88.2544572,86.92177924294835,83.22735842309092,60.93786269,108.2714883,84.46756990022891,81.22629668429519,75.64092023317748,62.32102736613705,44.46142023801803
137,137,137,137,137,137,137,137,137,137,137,137,63.83,74.64685896,98.33719252,88.16651236,86.92338081341855,83.22892274773623,59.67960933,106.0868717,81.62314349931741,87.01608567156609,73.37550997681797,61.14039803507323,46.6714080274105
138,138,138,138,138,138,138,138,138,138,138,138,54.49,86.73143073,98.34000085,88.22472759,86.9238650091421,83.23149270965355,76.67177293,103.2698731,79.51429979245928,102.93316342932552,74.45352333573142,78.45892444591307,50.17946092784404
139,139,139,139,139,139,139,139,139,139,139,139,106.27,112.2053998,98.34352431,88.4614695,86.93086722422115,83.23699764257208,108.457777,99.38603495,79.98759738764768,139.20325944324242,80.46910396264151,111.613787115319,52.3624357804656
140,140,140,140,140,140,140,140,140,140,140,140,174.58,139.8884485,98.34593039,88.84176427,86.93528457905292,83.24548224148168,134.8904313,96.23746659,81.80679521267773,168.10910351103587,89.47442185168316,137.99881885632738,55.02600762248039
141,141,141,141,141,141,141,141,141,141,141,141,195.32,151.7229518,98.34858974,89.22938157,86.93316901619926,83.24514702905768,146.8487844,94.61178317,86.56689357424554,171.0822589319271,98.3364103573888,149.69460380452134,58.004425518214696
142,142,142,142,142,142,142,142,142,142,142,142,186.13,144.2965515,98.35045203,89.52943394,86.92639772523452,83.24756800767544,148.1331098,94.14745437,87.64850487984322,156.10322472315005,104.9202058396332,150.72512128753695,65.54895916581154
143,143,143,143,143,143,143,143,143,143,143,143,169.87,119.8762519,98.35033285,89.57241562,86.92007338416845,83.2468454386726,128.689061,94.09604769,84.87862972202859,118.3250750561568,106.5198842219353,130.9018950937588,91.34972418844698
144,144,144,144,144,144,144,144,144,144,144,144,111.27,98.21591266,98.35069786,89.50468781,86.91472488371446,83.24596643720523,116.8776427,94.93467468,91.63564808666452,95.49198395647733,104.84091692761052,118.80892066895365,97.1096747368574
145,145,145,145,145,145,145,145,145,145,145,145,107.93,90.86549382,98.34895475,89.37739648,86.91498560448868,83.2470763627869,109.1011912,95.72701256,107.48445424740328,92.3208744254686,101.63436426963789,110.87482994953076,93.81605900824069
146,146,146,146,146,146,146,146,146,146,146,146,104.55,89.58171217,98.34727869,89.18823983,86.91334678819358,83.24590684388541,96.45599529,97.05484857,119.10459292524868,91.83981480037345,97.15194843094396,98.0739464785644,89.52426435053347
147,147,147,147,147,147,147,147,147,147,147,147,80.82,93.71445676,98.34708501,89.06433787,86.91493346033384,83.24575786058585,98.15158913,97.99953677,131.05884899983903,105.5327283282549,93.79711269492516,99.782032558787,87.42727543413638
148,148,148,148,148,148,148,148,148,148,148,148,106.3,95.99014686,98.34579631,88.94079347,86.91569327516156,83.24511723239777,93.72846119,98.53477417,140.1681050878146,114.29673051784384,91.01537101730104,95.34642727281296,88.61665929853915
