,actual,predicted,gru_actual,gru_P_train,1d_cnn_actual,1d_cnn_P_train
364,47.0,57.83440162513642,47.0,57.83440162513642,47.0,57.83440162513642
365,47.5,64.99586057943634,47.5,64.99586057943634,47.5,64.99586057943634
366,45.75,68.43236745324981,45.75,68.43236745324981,45.75,68.43236745324981
367,40.25,93.15004677311371,40.25,93.15004677311371,40.25,93.15004677311371
368,117.25,167.13994744903107,117.25,167.13994744903107,117.25,167.13994744903107
369,274.0,184.8266116089034,274.0,184.8266116089034,274.0,184.8266116089034
370,159.25,154.84170740207452,159.25,154.84170740207452,159.25,154.84170740207452
371,129.5,118.46968689527408,129.5,118.46968689527408,129.5,118.46968689527408
372,118.5,117.65838064143364,118.5,117.65838064143364,118.5,117.65838064143364
373,168.5,126.21794115758871,168.5,126.21794115758871,168.5,126.21794115758871
374,146.75,118.90522345625797,146.75,118.90522345625797,146.75,118.90522345625797
375,103.5,109.79867063473867,103.5,109.79867063473867,103.5,109.79867063473867
376,106.75,111.46859185414125,106.75,111.46859185414125,106.75,111.46859185414125
377,123.49999,119.7872433210745,123.49999,119.7872433210745,123.49999,119.7872433210745
378,131.0,128.15278529306565,131.0,128.15278529306565,131.0,128.15278529306565
379,136.75,136.80633225418896,136.75,136.80633225418896,136.75,136.80633225418896
380,151.5,139.95280180122344,151.5,139.95280180122344,151.5,139.95280180122344
381,148.5,143.70505470620066,148.5,143.70505470620066,148.5,143.70505470620066
382,162.5,150.05239001439878,162.5,150.05239001439878,162.5,150.05239001439878
383,174.25,165.4356599136073,174.25,165.4356599136073,174.25,165.4356599136073
384,206.5,172.62112539780074,206.5,172.62112539780074,206.5,172.62112539780074
385,193.75,149.39306152957252,193.75,149.39306152957252,193.75,149.39306152957252
386,127.0,107.66926502013078,127.0,107.66926502013078,127.0,107.66926502013078
387,74.25,71.82086126727624,74.25,71.82086126727624,74.25,71.82086126727624
388,46.75,53.37338380549722,46.75,53.37338380549722,46.75,53.37338380549722
389,34.0,51.36899263552739,34.0,51.36899263552739,34.0,51.36899263552739
390,34.0,57.38707457101718,34.0,57.38707457101718,34.0,57.38707457101718
391,37.0,70.51054642002256,37.0,70.51054642002256,37.0,70.51054642002256
392,61.0,83.25690591267184,61.0,83.25690591267184,61.0,83.25690591267184
393,74.0,99.85558709428909,74.0,99.85558709428909,74.0,99.85558709428909
394,109.0,106.52002577106853,109.0,106.52002577106853,109.0,106.52002577106853
395,102.0,103.8480520373818,102.0,103.8480520373818,102.0,103.8480520373818
396,100.0,95.46623669029779,100.0,95.46623669029779,100.0,95.46623669029779
397,91.0,91.92798086887937,91.0,91.92798086887937,91.0,91.92798086887937
398,99.0,102.57773095371296,99.0,102.57773095371296,99.0,102.57773095371296
399,128.0,113.98048047910342,128.0,113.98048047910342,128.0,113.98048047910342
400,127.25,118.38477626860607,127.25,118.38477626860607,127.25,118.38477626860607
401,123.49999,115.93610288250777,123.49999,115.93610288250777,123.49999,115.93610288250777
402,118.0,111.20184203527243,118.0,111.20184203527243,118.0,111.20184203527243
403,114.5,107.54077285692013,114.5,107.54077285692013,114.5,107.54077285692013
404,111.75,108.34823454423727,111.75,108.34823454423727,111.75,108.34823454423727
405,117.0,121.42087594119427,117.0,121.42087594119427,117.0,121.42087594119427
406,148.0,139.66525170355018,148.0,139.66525170355018,148.0,139.66525170355018
407,166.75,153.3331405853059,166.75,153.3331405853059,166.75,153.3331405853059
408,175.0,141.96252694039637,175.0,141.96252694039637,175.0,141.96252694039637
409,128.5,112.40049570329337,128.5,112.40049570329337,128.5,112.40049570329337
410,89.0,81.88402881590653,89.0,81.88402881590653,89.0,81.88402881590653
411,60.75,63.32550647945193,60.75,63.32550647945193,60.75,63.32550647945193
412,48.5,58.5662045911021,48.5,58.5662045911021,48.5,58.5662045911021
413,46.0,57.70296000440217,46.0,57.70296000440217,46.0,57.70296000440217
414,34.5,59.82277621357888,34.5,59.82277621357888,34.5,59.82277621357888
415,40.0,67.52411062299953,40.0,67.52411062299953,40.0,67.52411062299953
416,58.25,100.40548483542284,58.25,100.40548483542284,58.25,100.40548483542284
417,140.0,174.6882402303805,140.0,174.6882402303805,140.0,174.6882402303805
418,280.5,211.8256376275943,280.5,211.8256376275943,280.5,211.8256376275943
419,232.0,178.59586057943633,232.0,178.59586057943633,232.0,178.59586057943633
420,139.25,134.6581733723415,139.25,134.6581733723415,139.25,134.6581733723415
421,140.5,127.22534965195301,140.5,127.22534965195301,140.5,127.22534965195301
422,182.25,134.14071232700826,182.25,134.14071232700826,182.25,134.14071232700826
423,162.5,138.72067692618103,162.5,138.72067692618103,162.5,138.72067692618103
424,149.25,144.1590804038996,149.25,144.1590804038996,149.25,144.1590804038996
425,160.5,145.34517319808873,160.5,145.34517319808873,160.5,145.34517319808873
426,152.75,130.92603840898045,152.75,130.92603840898045,152.75,130.92603840898045
427,113.75,116.60356805488045,113.75,116.60356805488045,113.75,116.60356805488045
428,111.75,117.3434783605565,111.75,117.3434783605565,111.75,117.3434783605565
429,132.75,135.48157093463686,132.75,135.48157093463686,132.75,135.48157093463686
430,166.25,169.61181296257234,166.25,169.61181296257234,166.25,169.61181296257234
431,220.25,207.902477599347,220.25,207.902477599347,220.25,207.902477599347
432,265.25,222.02383456991663,265.25,222.02383456991663,265.25,222.02383456991663
433,249.75,190.36089446701578,249.75,190.36089446701578,249.75,190.36089446701578
434,170.5,139.8781555802159,170.5,139.8781555802159,170.5,139.8781555802159
435,121.0,100.37202830231939,121.0,100.37202830231939,121.0,100.37202830231939
436,92.25,94.94363977365481,92.25,94.94363977365481,92.25,94.94363977365481
437,115.0,110.11271449141117,115.0,110.11271449141117,115.0,110.11271449141117
438,124.25001,132.23062309124427,124.25001,132.23062309124427,124.25001,132.23062309124427
439,144.75,153.43606344635307,144.75,153.43606344635307,144.75,153.43606344635307
440,169.5,191.35678393572823,169.5,191.35678393572823,169.5,191.35678393572823
441,253.5,247.90218412098645,253.5,247.90218412098645,253.5,247.90218412098645
442,343.75,292.76698414299733,343.75,292.76698414299733,343.75,292.76698414299733
443,374.0,285.00219237506536,374.0,285.00219237506536,374.0,285.00219237506536
444,309.75,225.86298641745464,309.75,225.86298641745464,309.75,225.86298641745464
445,214.25,182.74552720636115,214.25,182.74552720636115,214.25,182.74552720636115
446,221.25,182.49408962095436,221.25,182.49408962095436,221.25,182.49408962095436
447,249.00002,194.51364261672643,249.00002,194.51364261672643,249.00002,194.51364261672643
448,228.75,200.72904472793638,228.75,200.72904472793638,228.75,200.72904472793638
449,216.75,194.76858726854186,216.75,194.76858726854186,216.75,194.76858726854186
450,198.0,183.42049808780504,198.0,183.42049808780504,198.0,183.42049808780504
451,187.75,179.43526738630007,187.75,179.43526738630007,187.75,179.43526738630007
452,198.25,188.73065152196043,198.25,188.73065152196043,198.25,188.73065152196043
453,222.5,188.22029265295268,222.5,188.22029265295268,222.5,188.22029265295268
454,194.25,202.27987242862514,194.25,202.27987242862514,194.25,202.27987242862514
455,251.00002,190.09961068261234,251.00002,190.09961068261234,251.00002,190.09961068261234
456,178.25,173.8543801645313,178.25,173.8543801645313,178.25,173.8543801645313
457,183.75,160.60943762209158,183.75,160.60943762209158,183.75,160.60943762209158
458,170.25,144.35466905729248,170.25,144.35466905729248,170.25,144.35466905729248
459,137.75,129.3051867714629,137.75,129.3051867714629,137.75,129.3051867714629
460,121.5,114.96364766088575,121.5,114.96364766088575,121.5,114.96364766088575
461,99.75,107.13960261195741,99.75,107.13960261195741,99.75,107.13960261195741
462,97.75,112.92017251024882,97.75,112.92017251024882,97.75,112.92017251024882
463,119.5,144.89481597989672,119.5,144.89481597989672,119.5,144.89481597989672
464,190.5,249.38533571173087,190.5,249.38533571173087,190.5,249.38533571173087
465,419.25,384.2995097994259,419.25,384.2995097994259,419.25,384.2995097994259
466,569.5,339.7629359758614,569.5,339.7629359758614,569.5,339.7629359758614
467,243.0,217.674397222961,243.0,217.674397222961,243.0,217.674397222961
468,179.25,155.66175931105954,179.25,155.66175931105954,179.25,155.66175931105954
469,225.75,141.82978667791667,225.75,141.82978667791667,225.75,141.82978667791667
470,185.25,160.46737942166422,185.25,160.46737942166422,185.25,160.46737942166422
471,201.33,190.22601181250403,201.33,190.22601181250403,201.33,190.22601181250403
472,222.0,206.79010656932968,222.0,206.79010656932968,222.0,206.79010656932968
473,216.25,196.72820097764978,216.25,196.72820097764978,216.25,196.72820097764978
474,183.25,181.08816686079038,183.25,181.08816686079038,183.25,181.08816686079038
475,186.0,166.25456725698615,186.0,166.25456725698615,186.0,166.25456725698615
476,171.25,160.38026037033302,171.25,160.38026037033302,171.25,160.38026037033302
477,175.75,190.88701312398544,175.75,190.88701312398544,175.75,190.88701312398544
478,263.0,261.5619289782367,263.0,261.5619289782367,263.0,261.5619289782367
479,380.0,272.2536391316709,380.0,272.2536391316709,380.0,272.2536391316709
480,268.75,223.146242559865,268.75,223.146242559865,268.75,223.146242559865
481,195.75,163.56045058099545,195.75,163.56045058099545,195.75,163.56045058099545
482,155.25,117.54762190815961,155.25,117.54762190815961,155.25,117.54762190815961
483,108.0,91.68495877546154,108.0,91.68495877546154,108.0,91.68495877546154
484,78.25,84.48930225519777,78.25,84.48930225519777,78.25,84.48930225519777
485,70.0,88.59873299889028,70.0,88.59873299889028,70.0,88.59873299889028
486,71.75,96.74994038720801,71.75,96.74994038720801,71.75,96.74994038720801
487,79.75,116.15798719700652,79.75,116.15798719700652,79.75,116.15798719700652
488,125.00001,203.54954785990077,125.00001,203.54954785990077,125.00001,203.54954785990077
489,343.75,355.17571512422387,343.75,355.17571512422387,343.75,355.17571512422387
490,572.75,344.1829255206948,572.75,344.1829255206948,572.75,344.1829255206948
491,269.0,244.53699982574722,269.0,244.53699982574722,269.0,244.53699982574722
492,215.5,180.36915955134495,215.5,180.36915955134495,215.5,180.36915955134495
493,243.25,174.40362491631282,243.25,174.40362491631282,243.25,174.40362491631282
494,255.0,211.32037060814218,255.0,211.32037060814218,255.0,211.32037060814218
495,296.67,242.77739161935855,296.67,242.77739161935855,296.67,242.77739161935855
496,284.0,240.4996033456533,284.0,240.4996033456533,284.0,240.4996033456533
497,243.25,219.56340003851903,243.25,219.56340003851903,243.25,219.56340003851903
498,225.75,200.30714023680036,225.75,200.30714023680036,225.75,200.30714023680036
499,217.5,192.888623586489,217.5,192.888623586489,217.5,192.888623586489
500,219.0,193.0328095050304,219.0,193.0328095050304,219.0,193.0328095050304
501,216.25,204.67970367856782,216.25,204.67970367856782,216.25,204.67970367856782
502,242.5,229.63096976255767,242.5,229.63096976255767,242.5,229.63096976255767
503,285.5,259.3327553949577,285.5,259.3327553949577,285.5,259.3327553949577
504,322.0,246.31966075735758,322.0,246.31966075735758,322.0,246.31966075735758
505,242.0,210.1085544356503,242.0,210.1085544356503,242.0,210.1085544356503
506,210.0,163.3646711666682,210.0,163.3646711666682,210.0,163.3646711666682
507,147.75,124.29410246063263,147.75,124.29410246063263,147.75,124.29410246063263
508,108.75,103.3562336638022,108.75,103.3562336638022,108.75,103.3562336638022
509,91.75,99.98635371479406,91.75,99.98635371479406,91.75,99.98635371479406
510,90.5,112.36092014637234,90.5,112.36092014637234,90.5,112.36092014637234
511,113.25,153.43980529545016,113.25,153.43980529545016,113.25,153.43980529545016
512,200.75,230.86379898566543,200.75,230.86379898566543,200.75,230.86379898566543
513,335.75,286.30497216541175,335.75,286.30497216541175,335.75,286.30497216541175
514,347.25,272.45637398314335,347.25,272.45637398314335,347.25,272.45637398314335
515,269.5,213.696019241175,269.5,213.696019241175,269.5,213.696019241175
516,204.75,180.44056283646836,204.75,180.44056283646836,204.75,180.44056283646836
517,232.25,180.987767913644,232.25,180.987767913644,232.25,180.987767913644
518,239.75,197.79854590643544,239.75,197.79854590643544,239.75,197.79854590643544
519,245.0,206.22609985601218,245.0,206.22609985601218,245.0,206.22609985601218
520,226.5,204.11982033621615,226.5,204.11982033621615,226.5,204.11982033621615
521,219.0,191.1633816961215,219.0,191.1633816961215,219.0,191.1633816961215
522,195.75,175.72794601832405,195.75,175.72794601832405,195.75,175.72794601832405
523,181.5,169.16326063629776,181.5,169.16326063629776,181.5,169.16326063629776
524,186.5,170.09688867081817,186.5,170.09688867081817,186.5,170.09688867081817
525,188.0,173.8941464823867,188.0,173.8941464823867,188.0,173.8941464823867
526,190.5,189.57134963361062,190.5,189.57134963361062,190.5,189.57134963361062
527,229.0,229.86716114713354,229.0,229.86716114713354,229.0,229.86716114713354
528,309.75,250.2722566651687,309.75,250.2722566651687,309.75,250.2722566651687
529,284.25,257.7640842099471,284.25,257.7640842099471,284.25,257.7640842099471
530,306.75,238.09064491869734,306.75,238.09064491869734,306.75,238.09064491869734
531,254.0,195.2534428680173,254.0,195.2534428680173,254.0,195.2534428680173
532,188.75,157.52638874877334,188.75,157.52638874877334,188.75,157.52638874877334
533,161.5,138.12594302851326,161.5,138.12594302851326,161.5,138.12594302851326
534,146.5,129.25575034162716,146.5,129.25575034162716,146.5,129.25575034162716
535,124.50001,135.78733136458266,124.50001,135.78733136458266,124.50001,135.78733136458266
536,145.0,179.06310747727835,145.0,179.06310747727835,145.0,179.06310747727835
537,244.75,258.21530718930273,244.75,258.21530718930273,244.75,258.21530718930273
538,369.5,294.13726395627174,369.5,294.13726395627174,369.5,294.13726395627174
539,325.0,252.96345323147187,325.0,252.96345323147187,325.0,252.96345323147187
540,222.75,201.91152773829066,222.75,201.91152773829066,222.75,201.91152773829066
541,221.0,176.42884571292313,221.0,176.42884571292313,221.0,176.42884571292313
542,218.0,186.08195062226585,218.0,186.08195062226585,218.0,186.08195062226585
543,246.25,188.8068385043609,246.25,188.8068385043609,246.25,188.8068385043609
544,197.75,180.68966726890872,197.75,180.68966726890872,197.75,180.68966726890872
545,181.5,170.11822454763063,181.5,170.11822454763063,181.5,170.11822454763063
546,173.75,169.45059062520062,173.75,169.45059062520062,173.75,169.45059062520062
547,188.5,186.10705769601145,188.5,186.10705769601145,188.5,186.10705769601145
548,226.25,219.76945119546576,226.25,219.76945119546576,226.25,219.76945119546576
549,281.25,251.09649064079167,281.25,251.09649064079167,281.25,251.09649064079167
550,307.0,271.6130639140842,307.0,271.6130639140842,307.0,271.6130639140842
551,329.25,222.07968350193053,329.25,222.07968350193053,329.25,222.07968350193053
552,175.25,186.79272586369765,175.25,186.79272586369765,175.25,186.79272586369765
553,223.75,209.34665526380954,223.75,209.34665526380954,223.75,209.34665526380954
554,309.0,221.25571365683209,309.0,221.25571365683209,309.0,221.25571365683209
555,240.5,218.5312953401139,240.5,218.5312953401139,240.5,218.5312953401139
556,235.5,204.16745187413446,235.5,204.16745187413446,235.5,204.16745187413446
557,213.5,160.41541907792768,213.5,160.41541907792768,213.5,160.41541907792768
558,119.5,122.90906068582224,119.5,122.90906068582224,119.5,122.90906068582224
559,106.5,115.41321248750424,106.5,115.41321248750424,106.5,115.41321248750424
560,127.25,135.30517576602438,127.25,135.30517576602438,127.25,135.30517576602438
561,160.75,160.80468877536984,160.75,160.80468877536984,160.75,160.80468877536984
562,177.75,188.45780469015105,177.75,188.45780469015105,177.75,188.45780469015105
563,221.0,216.7629561524987,221.0,216.7629561524987,221.0,216.7629561524987
564,264.75,223.45160679402406,264.75,223.45160679402406,264.75,223.45160679402406
565,246.75,218.37005832882417,246.75,218.37005832882417,246.75,218.37005832882417
566,251.75,201.16188128800314,251.75,201.16188128800314,251.75,201.16188128800314
567,221.25,178.7832611865697,221.25,178.7832611865697,221.25,178.7832611865697
568,192.75,174.65217173986812,192.75,174.65217173986812,192.75,174.65217173986812
